ID,userID,fatherWeiboID,rootWeiboID,content,repostTime
16497,午后的阳光摄影微博,626,623,哈哈哈，有点意思？ //@深夜走过长安街001:送给这位专家一句歇后语,2016-09-26 20:53
16498,pyl0110,626,623,//@深夜走过长安街001:送给这位专家一句歇后语,2016-09-26 20:52
16499,仁者乐山智者乐水08,626,623,//@陈光武律师://@深夜走过长安街001: 送给这位专家一句歇后语,2016-09-26 20:51
16500,肺瘀清,626,623,西游记不清真 //@库巴鲁巴:又是吹风么，要多看听话的书 //@国安蜗:大闹天宫是不是也不适合了？真是吃饱了撑的。 //@西钓鱼台w: //@弗朗西斯-刘: 闲的蛋疼 //@深夜走过长安街001:送给这位专家一句歇后语,2016-09-26 20:50
16501,库巴鲁巴,626,623,又是吹风么，要多看听话的书 //@国安蜗:大闹天宫是不是也不适合了？真是吃饱了撑的。 //@西钓鱼台w: //@弗朗西斯-刘: 闲的蛋疼 //@深夜走过长安街001:送给这位专家一句歇后语,2016-09-26 20:47
16502,反腐败不加V,626,623,//@深夜走过长安街001: 送给这位专家一句歇后语,2016-09-26 20:46
16503,天苍苍乐悠悠2,626,623,//@深夜走过长安街001:送给这位专家一句歇后语,2016-09-26 20:46
16504,北京退伍老兵,626,623,学生时代就应该多读书，四大名著是先人流传下来的不朽名著，为什么不能读？这几十年有几件这样的作品提供给读者吗？ //@陈光武律师://@深夜走过长安街001: 送给这位专家一句歇后语,2016-09-26 20:45
16505,南山tsz,626,623,北大的教授专家如果生在清朝，怕是要搞文字狱。 //@陈光武律师: //@深夜走过长安街001: 送给这位专家一句歇后语,2016-09-26 20:45
16506,王辰th,626,623,如果属实，就是要毁掉我们的文化自信 //@深夜走过长安街001:送给这位专家一句歇后语,2016-09-26 20:44
16507,瘦骆驼dip,626,623,→_→右边的，那位教授有蛋吗？//@陈光武律师://@深夜走过长安街001: 送给这位专家一句歇后语,2016-09-26 20:43
16508,搪瓷吃厂办公室主任,626,623,我和右边一起抓起来，然后我们可以互相讨论 //@gina安好便是晴天:初中开始看张爱玲，看红楼梦，按这位院长的意思，我大概是要被抓起来了 //@任RR笑看风云:如此蠢驴还是院长 //@子曰论坛:这位院长脑子里有水，需要控控。,2016-09-26 20:42
16509,偶尔在线-1974,626,623,送给这位专家一句歇后语,2016-09-26 20:42
16510,桃源茶包,626,623,在没有学会取舍和批判前，所有的名著都是糟粕 //@gina安好便是晴天:初中开始看张爱玲，看红楼梦，按这位院长的意思，我大概是要被抓起来了 //@任RR笑看风云:如此蠢驴还是院长 //@子曰论坛:这位院长脑子里有水，需要控控。,2016-09-26 20:42
16511,毛斗斗,626,623,叫兽。//@陈光武律师://@深夜走过长安街001: 送给这位专家一句歇后语,2016-09-26 20:40
16512,鸽子王019,626,623,看看天朝都是些什么人在掌门//@陈光武律师://@深夜走过长安街001: 送给这位专家一句歇后语,2016-09-26 20:40
16513,法师大金牙,626,623,按这个标准适合孩子看的书就不存在//@陈光武律师://@深夜走过长安街001: 送给这位专家一句歇后语,2016-09-26 20:40
16514,瑟调琴弄,626,623,//@陈光武律师://@深夜走过长安街001: 送给这位专家一句歇后语,2016-09-26 20:40
16515,吉吉范特西,627,623,if-else学得好。。 //@出版人周筠://@程序员邹欣: “院长，您小时候看过四大名著么？”??“看过” “那您现在不也混得人模人样的么！？”?????"你问啥？??我...没看过”??“那您现在也很老谋深算，滑头得很啊！”????//@南京先锋书店:目瞪口呆.jpg,2016-09-27 01:50
16516,AaronZ-,627,623,笑而不语.jpg//@南京先锋书店:目瞪口呆.jpg,2016-09-27 00:28
16517,赵括i,627,623,黑人问号？？？//@南京先锋书店:目瞪口呆.jpg,2016-09-26 20:01
16518,Letitbe_yeah,627,623, //@南京先锋书店:小时了了……//@程序员邹欣:“院长，您小时候看过四大名著么？”??“看过” “那您现在不也混得人模人样的么！？”?????"你问啥？??我...没看过”??“那您现在也很老谋深算，滑头得很啊！”????//@南京先锋书店:目瞪口呆.jpg,2016-09-26 18:35
16519,Yiyi已经是条废鱼了,627,623,辣眼睛//@南京先锋书店: 目瞪口呆.jpg,2016-09-26 18:08
16520,想跟煞笔交朋友的人本身也有问题,627,623,电视剧或者动画还好，原著至少我不愿意看，小孩愿意看就看，不愿意看就不看，金瓶梅同理//@程序员邹欣: “院长，您小时候看过四大名著么？”??“看过” “那您现在不也混得人模人样的么！？”?????"你问啥？??我...没看过”??“那您现在也很老谋深算，滑头得很啊！”????//@南京先锋书店:目瞪口呆.jpg,2016-09-26 17:17
16521,彩虹三桶W,627,623,MDZZ//@陈昊宇_oops: 其实我同意西游记其实是四大名著里面内涵最深的，不过这货说的就是扯淡……不读四大名著不读外国名著，个个看喜羊羊与灰太狼是吧？ //@南京先锋书店:目瞪口呆.jpg,2016-09-26 17:04
16522,尽情地偷看我吧,627,623,多小我就看紅樓夢啊，也沒影響我啥啊//@南十字星的约束:爱看啥看啥，我小学就看了笑林广记，不也平安长这么大了 //@南京先锋书店:目瞪口呆.jpg,2016-09-26 16:57
16523,Freja的女朋友儿,627,623,强烈建议阅读全文???? //@南京先锋书店:目瞪口呆.jpg,2016-09-26 16:52
16524,出版人周筠,627,623,//@程序员邹欣: “院长，您小时候看过四大名著么？”??“看过” “那您现在不也混得人模人样的么！？”?????"你问啥？??我...没看过”??“那您现在也很老谋深算，滑头得很啊！”????//@南京先锋书店:目瞪口呆.jpg,2016-09-26 16:51
16525,AndyHertzfeld,627,623,//@程序员邹欣:“院长，您小时候看过四大名著么？”??“看过” “那您现在不也混得人模人样的么！？”?????"你问啥？??我...没看过”??“那您现在也很老谋深算，滑头得很啊！”????//@南京先锋书店:目瞪口呆.jpg,2016-09-26 16:39
16526,殿主_执扇起舞提枪而战引笛行歌,627,623,//@行雨明光: 扯你大爷的蛋，你国中学开设的生理卫生课上讲的都什么卵玩意？//@林沛满: 水浒确实没啥好，所以我改读金瓶梅了//@程序员邹欣:“院长，您小时候看过四大名著么？”??“看过” “那您现在不也混得人模人样的么！？”?????"你问啥？??我...没看过”??“那您现在也很老谋深算，滑头得很啊！”,2016-09-26 16:32
16527,闫钟峰,627,623,//@高丽芬no1: 我挺赞同的，小孩不适合看，又不是说完全不能看//@南京先锋书店: 小时了了……//@程序员邹欣:“院长，您小时候看过四大名著么？”??“看过” “那您现在不也混得人模人样的么！？”?????"你问啥？??我...没看过”??“那您现在也很老谋深算，滑头得很啊！”,2016-09-26 15:48
16528,高丽芬no1,627,623,我挺赞同的，小孩不适合看，又不是说完全不能看//@南京先锋书店: 小时了了……//@程序员邹欣:“院长，您小时候看过四大名著么？”??“看过” “那您现在不也混得人模人样的么！？”?????"你问啥？??我...没看过”??“那您现在也很老谋深算，滑头得很啊！”????//@南京先锋书店:目瞪口呆.jpg,2016-09-26 15:22
16529,LinR_PN,627,623,这跟游戏成瘾就会在现实中杀人一样//@程序员邹欣:“院长，您小时候看过四大名著么？”??“看过” “那您现在不也混得人模人样的么！？”?????"你问啥？??我...没看过”??“那您现在也很老谋深算，滑头得很啊！”????//@南京先锋书店:目瞪口呆.jpg,2016-09-26 15:19
16530,freellen,627,623,仔细看了，觉得这位院长是不是在说反话啊，用心良苦。 //@南京先锋书店:小时了了……//@程序员邹欣:“院长，您小时候看过四大名著么？”??“看过” “那您现在不也混得人模人样的么！？”?????"你问啥？??我...没看过”??“那您现在也很老谋深算，滑头得很啊！”????//@南京先锋书店:目瞪口呆.jpg,2016-09-26 15:18
16531,型男要做施工员,627,623,//@南京先锋书店: 目瞪口呆.jpg,2016-09-26 15:16
16532,P_A_M-Franklin,627,623,//@南京先锋书店: 小时了了……//@程序员邹欣:“院长，您小时候看过四大名著么？”??“看过” “那您现在不也混得人模人样的么！？”?????"你问啥？??我...没看过”??“那您现在也很老谋深算，滑头得很啊！”????//@南京先锋书店:目瞪口呆.jpg,2016-09-26 15:15
16533,鞠海洋,627,623,不是一直有少不读水浒，老不读三国的谚语吗//@程序员邹欣: “院长，您小时候看过四大名著么？”??“看过” “那您现在不也混得人模人样的么！？”?????"你问啥？??我...没看过”??“那您现在也很老谋深算，滑头得很啊！”????//@南京先锋书店:目瞪口呆.jpg,2016-09-26 15:05
16534,我只是想代表这个世界的阳光,627,623,呵呵哒,2016-09-26 14:55
16535,甄好古,628,623,--> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 05:58
16536,恶牡丹JGW,628,623, //@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-29 23:28
16537,monkeyliyu,628,623,//@黄花儿尾巴儿尾巴儿--鱼:反是反不了，麻烦 //@无师自不通:水浒三国西游，我都是小学开始看的，肯定中了毒，要不然可能早入党了。//@中都张弛://@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有,2016-09-28 12:32
16538,天了噜好烦啊的参商飏离,628,623,//@一颗吐槽的蛋://@神棍君Fighting不要停: 最右港得对呼唤书籍分级//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-28 08:46
16539,deerdarling_,628,623,//@刷屏更健康花痴更欢乐:最右//@湖子君_JIN: 最右一针见血//@村花春梅100天: 淫者见淫//@nagaoto: 最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 18:21
16540,今天风儿略喧嚣啊,628,623,//@爷狸吃吃吃://@古代语的味道:最右//@一颗吐槽的蛋://@神棍君Fighting不要停: 最右港得对呼唤书籍分级//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 17:43
16541,爷狸吃吃吃,628,623,//@古代语的味道:最右//@一颗吐槽的蛋://@神棍君Fighting不要停: 最右港得对呼唤书籍分级//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 17:35
16542,独角兽有酒窝,628,623,你看到的是轻佻暴力 别人看到的就一定也是了？ //@刷屏更健康花痴更欢乐:最右//@湖子君_JIN: 最右一针见血//@村花春梅100天: 淫者见淫//@nagaoto: 最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 16:30
16543,再不花钱要疯坐等甜菜solo的猫猫,628,623,最右 //@刷屏更健康花痴更欢乐:最右//@湖子君_JIN: 最右一针见血//@村花春梅100天: 淫者见淫//@nagaoto: 最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 14:19
16544,moonlightyang,628,623,最右 //@Insane1999:我只想说淫者见淫，田园红学派都没这么无聊。//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 14:03
16545,淋着雨晒着太阳的傻瓜,628,623,//@Oriana_xd: 最右很讲道理！！！//@刷屏更健康花痴更欢乐:最右//@湖子君_JIN: 最右一针见血//@村花春梅100天: 淫者见淫//@nagaoto: 最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 13:43
16546,Oriana_xd,628,623,最右很讲道理！！！//@刷屏更健康花痴更欢乐:最右//@湖子君_JIN: 最右一针见血//@村花春梅100天: 淫者见淫//@nagaoto: 最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 13:16
16547,石楚v,628,623, //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-27 13:11
16548,-水动风凉夏日长-,628,623,//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 12:42
16549,刷屏更健康花痴更欢乐,628,623,最右//@湖子君_JIN: 最右一针见血//@村花春梅100天: 淫者见淫//@nagaoto: 最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 12:39
16550,青灯不眠,628,623,最右满分//@一颗吐槽的蛋://@神棍君Fighting不要停: 最右港得对呼唤书籍分级//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 12:35
16551,古代语的味道,628,623,最右//@一颗吐槽的蛋://@神棍君Fighting不要停: 最右港得对呼唤书籍分级//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 12:28
16552,吓死灵宝了,628,623,//@一颗吐槽的蛋://@神棍君Fighting不要停: 最右港得对呼唤书籍分级//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 12:18
16553,天海若纳-野村万斋重症患者,628,623,最右→_→//@非酱_求考试顺利:最右真相！//@面层多许蒙:最右满分//@一颗吐槽的蛋: //@神棍君Fighting不要停: 最右港得对呼唤书籍分级//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 12:03
16554,茉莉小邪,628,623,啊哈哈哈哈考试研究院是什么鬼 //@聂晓晶:→_→//@心灵爪巧: //@爱上超级变变变goingdown: 23333最右//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 11:36
16555,湖子君_JIN,628,623,最右一针见血//@村花春梅100天: 淫者见淫//@nagaoto: 最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 11:30
16556,萧上弦_四模结束,628,623,//@小透明儿-俩太阳一宇宙:最右 //@非酱_求考试顺利:最右真相！//@面层多许蒙:最右满分//@一颗吐槽的蛋: //@神棍君Fighting不要停: 最右港得对呼唤书籍分级//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 10:53
16557,Percivalian,628,623,对的，最右很有道理//@要买一屋子洋葱小鱿:排最右 //@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 10:48
16558,小透明儿-俩太阳一宇宙,628,623,最右 //@非酱_求考试顺利:最右真相！//@面层多许蒙:最右满分//@一颗吐槽的蛋: //@神棍君Fighting不要停: 最右港得对呼唤书籍分级//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 10:36
16559,魔因豆豆,628,623,焚个书？ //@栀子肥_://@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-27 10:27
16560,非酱_求考试顺利,628,623,最右真相！//@面层多许蒙:最右满分//@一颗吐槽的蛋: //@神棍君Fighting不要停: 最右港得对呼唤书籍分级//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 10:17
16561,_EvaWang--,628,623,//@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-27 09:59
16562,要买一屋子洋葱小鱿,628,623,排最右 //@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 09:49
16563,考哥-考弟-花爷-峰哥的灿哥,628,623,//@面层多许蒙:最右满分//@一颗吐槽的蛋: //@神棍君Fighting不要停: 最右港得对呼唤书籍分级//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 09:41
16564,面层多许蒙,628,623,最右满分//@一颗吐槽的蛋: //@神棍君Fighting不要停: 最右港得对呼唤书籍分级//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 09:34
16565,栀子肥_,628,623,//@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-27 09:22
16566,艾瑞斯要加油哦,628,623, //@_孫小姐家的灰少爺:最右说到点子上了 //@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 09:21
16567,一颗吐槽的蛋,628,623,//@神棍君Fighting不要停: 最右港得对呼唤书籍分级//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 09:18
16568,神棍君Fighting不要停,628,623,最右港得对呼唤书籍分级//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 09:14
16569,这就是帅气的人,628,623,//@聂晓晶:→_→//@心灵爪巧: //@爱上超级变变变goingdown: 23333最右//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 09:11
16570,聂晓晶,628,623,→_→//@心灵爪巧: //@爱上超级变变变goingdown: 23333最右//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 09:05
16571,心灵爪巧,628,623,//@爱上超级变变变goingdown: 23333最右//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:57
16572,DNPM,628,623,@梨袅袅 最右为何如此机智 //@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:42
16573,小G小Y和小X_请关爱强迫症患者,628,623,哈哈哈哈哈哈哈//@nagaoto: 最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:40
16574,panda_panda胖胖噠,628,623,//@RaeVV:院长就这水平我勒个去 //@Insane1999:我只想说淫者见淫，田园红学派都没这么无聊。//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:36
16575,千里千里快哉风,628,623,最右好评hhh//@nagaoto: 最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:35
16576,RaeVV,628,623,院长就这水平我勒个去 //@Insane1999:我只想说淫者见淫，田园红学派都没这么无聊。//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:34
16577,小G是个爱大湿的糙汉子,628,623,哈哈哈哈哈哈//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:32
16578,有小情绪想换个名字,628,623,//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:29
16579,村花春梅100天,628,623,淫者见淫//@nagaoto: 最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:21
16580,割股啖腹的猫妖,628,623,摊手。想看的自然会去看，不想看的硬塞也塞不进去。你管得住么？//@Insane1999:我只想说淫者见淫，田园红学派都没这么无聊。//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:18
16581,想走地球圈,628,623,//@第欧根尼申请处: //@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:17
16582,爱上超级变变变goingdown,628,623,23333最右//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:10
16583,Plsdontfindmeeverever,628,623,点对。哈哈。 //@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:07
16584,第欧根尼申请处,628,623, //@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:04
16585,Insane1999,628,623,我只想说淫者见淫，田园红学派都没这么无聊。//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:01
16586,_孫小姐家的灰少爺,628,623,最右说到点子上了 //@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 08:00
16587,隐身-的hippo,628,623,这个考试院院长又来刷存在感了 看来之前说p大学生只会考试并没有什么人鸟他 //@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 07:57
16588,i-am-六六六,628,623,//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 07:47
16589,BCJCLPTH,628,623,//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 07:45
16590,野客云心,628,623,最右 //@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 07:45
16591,阿里海牙科维奇,628,623,//@nagaoto:最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 07:42
16592,nagaoto,628,623,最右233//@甄好古: --> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 07:41
16593,第三十八年夏至已至你未至,628,623,哈哈//@唔黐線唔正常_: //@后知后觉的茶:哈哈哈//@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-27 07:34
16594,唔黐線唔正常_,628,623, //@后知后觉的茶:哈哈哈//@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-27 06:51
16595,甄好古,628,623,--> //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-27 05:58
16596,后知后觉的茶,628,623,哈哈哈//@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-27 00:39
16597,About_A_Girl,628,623,红楼梦鲍二家姑娘那几段小时候真是当黄书看啊.. 水浒通篇就直男癌啊..西游记furries噩梦的感觉...//@我也是浪子天妖://@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-27 00:13
16598,在野的法曹,628,623,说实话这些书现代这些孩子未必感兴趣，反而那些魔幻，穿越题材的更符合他们的胃口。//@封印的鱼1://@干粥烂饭喂狗熊:讲真，他用自己孩子的程度来揣度别的孩子的资质是不对的。//@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 ,2016-09-26 21:13
16599,封印的鱼1,628,623,//@干粥烂饭喂狗熊:讲真，他用自己孩子的程度来揣度别的孩子的资质是不对的。//@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-26 21:07
16600,闫恪_,628,623,是啊。我继母的儿子（不是我爸的）从来不看这些。也就小时候爱看六老师的西游记。前年回我爸家看这刚上初一的小子沉迷网络玄幻小说，全是买的地摊盗版大开的那种一本老大，看完的已经堆满一墙了。,2016-09-26 20:57
16601,干粥烂饭喂狗熊,628,623,讲真，他用自己孩子的程度来揣度别的孩子的资质是不对的。//@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-26 20:50
16602,feeling是米侯君,628,623,竟然有人这样理解文学的价值我也是醉了 //@陈萍萍家的黑贝没得玩甚惆怅:右右//@诸葛家的老狼: →_→//@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-26 20:24
16603,多多宅猫_u4g,628,623,孩子——10岁以下？我也觉得不适合。还有“某些国外经典”也的确不适合给孩子看，我是有切身体会！我妈就不管三七二十一，一看是名著就塞给我看，把我整成老司机了！//@陈萍萍家的黑贝没得玩甚惆怅: 右右//@诸葛家的老狼: →_→//@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看,2016-09-26 20:23
16604,生之存在,628,623,嗯，窝墙裂同意原po啊！毕竟窝认为人就不应该活着，活着就会有各种各样问题//@诸葛家的老狼:→_→//@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-26 20:20
16605,陈萍萍家的黑贝没得玩甚惆怅,628,623,右右//@诸葛家的老狼: →_→//@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-26 20:18
16606,诸葛家的老狼,628,623,→_→//@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-26 20:15
16607,或曰,628,623,这……俺一直以为四大名著是指《数学》《语文》《英语》《圣斗士星矢》……//@妹妮呢妈:看格林童话长大的孩子，不怕读四大名著 //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-26 20:01
16608,黄花儿尾巴儿尾巴儿--鱼,628,623,反是反不了，麻烦 //@无师自不通:水浒三国西游，我都是小学开始看的，肯定中了毒，要不然可能早入党了。//@中都张弛://@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-26 19:55
16609,无师自不通,628,623,水浒三国西游，我都是小学开始看的，肯定中了毒，要不然可能早入党了。//@中都张弛://@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-26 19:44
16610,妹妮呢妈,628,623,看格林童话长大的孩子，不怕读四大名著 //@齐梁后尘:讲道理，人家写四大名著的时候没想到你们逼着孩子看//@猫首相: 原博胡同口黄牙大爷的口吻 //@我也是浪子天妖:赞成，不然有人反了怎么办,2016-09-26 19:40
